Prap	DpleGene	MsexGene
NA	DPOGS207684	Msex2.02770
PIERAPT00000010165	DPOGS207689	NA
NA	DPOGS207691	Msex2.13187
NA	DPOGS207698	Msex2.02321
NA	DPOGS207701	Msex2.02315
NA	DPOGS207722	Msex2.02287
NA	DPOGS207732	Msex2.02272
NA	DPOGS207735	Msex2.02264
PIERAPT00000016217	DPOGS207760	NA
NA	DPOGS207764	Msex2.06643
NA	DPOGS207765	Msex2.06645
PIERAPT00000020737	DPOGS207767	NA
NA	DPOGS207770	Msex2.06657
PIERAPT00000026744	DPOGS207773	NA
NA	DPOGS207776	Msex2.08819
NA	DPOGS207783	Msex2.08818
NA	DPOGS207787	Msex2.08813
NA	DPOGS207788	Msex2.08812
NA	DPOGS207791	Msex2.06659
PIERAPT00000007012	DPOGS207811	NA
NA	DPOGS207813	Msex2.06621
NA	DPOGS207821	Msex2.02257
PIERAPT00000001341	DPOGS207822	NA
NA	DPOGS207830	Msex2.02268
PIERAPT00000003008	DPOGS207834	NA
NA	DPOGS207843	Msex2.02289
PIERAPT00000021548	DPOGS207845	NA
PIERAPT00000003153	DPOGS207848	NA
NA	DPOGS207850	Msex2.02295
NA	DPOGS207853	Msex2.02298
NA	DPOGS207865	Msex2.00484
PIERAPT00000035519	DPOGS207867	NA
NA	DPOGS207872	Msex2.00474
PIERAPT00000000212	DPOGS207876	NA
NA	DPOGS207879	Msex2.00460
PIERAPT00000005098	DPOGS207881	NA
NA	DPOGS207883	Msex2.00455
NA	DPOGS207884	Msex2.00459
NA	DPOGS207896	Msex2.00487
NA	DPOGS207902	Msex2.04024
NA	DPOGS207904	Msex2.04026
NA	DPOGS207907	Msex2.12682
NA	DPOGS207910	Msex2.10843
NA	DPOGS207917	Msex2.11961
PIERAPT00000002542	DPOGS207918	NA
NA	DPOGS207926	Msex2.04418
PIERAPT00000012844	DPOGS207927	NA
NA	DPOGS207931	Msex2.06343
NA	DPOGS207933	Msex2.06345
PIERAPT00000002798	DPOGS207937	NA
NA	DPOGS207938	Msex2.06348
PIERAPT00000010351	DPOGS207942	NA
PIERAPT00000035450	DPOGS207949	NA
NA	DPOGS207960	Msex2.03129
NA	DPOGS207961	Msex2.03131
NA	DPOGS207963	Msex2.06355
PIERAPT00000028082	DPOGS207964	NA
NA	DPOGS207968	Msex2.06342
NA	DPOGS207977	Msex2.06323
PIERAPT00000027641	DPOGS207981	NA
NA	DPOGS207991	Msex2.04417
NA	DPOGS208007	Msex2.11459
PIERAPT00000017140	DPOGS208015	NA
NA	DPOGS208017	Msex2.05193
NA	DPOGS208022	Msex2.04637
PIERAPT00000030297	DPOGS208024	NA
NA	DPOGS208051	Msex2.04634
NA	DPOGS208055	Msex2.04625
PIERAPT00000020681	DPOGS208057	NA
NA	DPOGS208058	Msex2.04621
NA	DPOGS208061	Msex2.04630
PIERAPT00000003996	DPOGS208068	NA
NA	DPOGS208075	Msex2.09797
PIERAPT00000013322	DPOGS208076	NA
NA	DPOGS208078	Msex2.09800
NA	DPOGS208079	Msex2.11122
NA	DPOGS208084	Msex2.12679
NA	DPOGS208086	Msex2.12677
PIERAPT00000012159	DPOGS208096	NA
PIERAPT00000035569	DPOGS208100	NA
NA	DPOGS208102	Msex2.08578
NA	DPOGS208103	Msex2.08580
PIERAPT00000016412	DPOGS208106	NA
NA	DPOGS208113	Msex2.01320
NA	DPOGS208128	Msex2.01312
PIERAPT00000026642	DPOGS208147	NA
NA	DPOGS208149	Msex2.09765
NA	DPOGS208150	Msex2.09766
PIERAPT00000001037	DPOGS208152	NA
NA	DPOGS208153	Msex2.13677
NA	DPOGS208157	Msex2.09764
NA	DPOGS208158	Msex2.09762
PIERAPT00000000403	DPOGS208167	NA
NA	DPOGS208183	Msex2.03782
NA	DPOGS208192	Msex2.02108
PIERAPT00000027353	DPOGS208199	NA
PIERAPT00000000236	DPOGS208201	NA
PIERAPT00000024101	DPOGS208208	NA
NA	DPOGS208213	Msex2.02101
NA	DPOGS208221	Msex2.00834
NA	DPOGS208235	Msex2.00809
PIERAPT00000023008	DPOGS208239	NA
PIERAPT00000009582	DPOGS208240	NA
NA	DPOGS208241	Msex2.00795
NA	DPOGS208264	Msex2.00796
NA	DPOGS208271	Msex2.00781
NA	DPOGS208276	Msex2.00782
NA	DPOGS208281	Msex2.00788
NA	DPOGS208284	Msex2.00792
NA	DPOGS208286	Msex2.00808
PIERAPT00000028787	DPOGS208288	NA
PIERAPT00000003362	DPOGS208290	NA
PIERAPT00000001288	DPOGS208291	NA
NA	DPOGS208294	Msex2.00816
NA	DPOGS208296	Msex2.00820
NA	DPOGS208310	Msex2.15031
PIERAPT00000010120	DPOGS208311	NA
PIERAPT00000029089	DPOGS208314	NA
PIERAPT00000006367	DPOGS208319	NA
PIERAPT00000011860	DPOGS208320	NA
PIERAPT00000016709	DPOGS208334	NA
PIERAPT00000023346	DPOGS208346	NA
NA	DPOGS208357	Msex2.12811
NA	DPOGS208368	Msex2.01416
NA	DPOGS208375	Msex2.04796
NA	DPOGS208381	Msex2.01411
NA	DPOGS208393	Msex2.07535
NA	DPOGS208395	Msex2.07529
NA	DPOGS208396	Msex2.07528
PIERAPT00000010509	DPOGS208400	NA
PIERAPT00000023022	DPOGS208405	NA
NA	DPOGS208408	Msex2.07518
NA	DPOGS208410	Msex2.07520
NA	DPOGS208416	Msex2.07527
PIERAPT00000017955	DPOGS208431	NA
NA	DPOGS208433	Msex2.04441
NA	DPOGS208440	Msex2.13707
NA	DPOGS208446	Msex2.09404
NA	DPOGS208459	Msex2.07854
PIERAPT00000001875	DPOGS208467	NA
NA	DPOGS208473	Msex2.11344
PIERAPT00000008999	DPOGS208481	NA
NA	DPOGS208486	Msex2.06701
NA	DPOGS208494	Msex2.06707
PIERAPT00000008827	DPOGS208495	NA
PIERAPT00000022598	DPOGS208504	NA
NA	DPOGS208505	Msex2.11504
NA	DPOGS208513	Msex2.12345
NA	DPOGS208516	Msex2.14620
NA	DPOGS208528	Msex2.10885
PIERAPT00000015405	DPOGS208530	NA
PIERAPT00000020268	DPOGS208539	NA
NA	DPOGS208548	Msex2.06702
NA	DPOGS208554	Msex2.06700
NA	DPOGS208557	Msex2.14117
NA	DPOGS208559	Msex2.13628
PIERAPT00000008185	DPOGS208560	NA
NA	DPOGS208563	Msex2.09047
NA	DPOGS208566	Msex2.11345
NA	DPOGS208567	Msex2.11346
NA	DPOGS208569	Msex2.13081
PIERAPT00000025364	DPOGS208582	NA
NA	DPOGS208587	Msex2.01822
PIERAPT00000009979	DPOGS208592	NA
PIERAPT00000022703	DPOGS208593	NA
PIERAPT00000016210	DPOGS208597	NA
PIERAPT00000021996	DPOGS208607	NA
PIERAPT00000004666	DPOGS208608	NA
PIERAPT00000013381	DPOGS208619	NA
NA	DPOGS208633	Msex2.00624
NA	DPOGS208634	Msex2.10938
PIERAPT00000006200	DPOGS208642	NA
NA	DPOGS208647	Msex2.09790
PIERAPT00000005418	DPOGS208648	NA
NA	DPOGS208649	Msex2.09792
PIERAPT00000032464	DPOGS208653	NA
PIERAPT00000013853	DPOGS208654	NA
NA	DPOGS208655	Msex2.09789
NA	DPOGS208657	Msex2.09781
PIERAPT00000017385	DPOGS208663	NA
NA	DPOGS208665	Msex2.15534
PIERAPT00000023080	DPOGS208666	NA
PIERAPT00000013609	DPOGS208676	NA
PIERAPT00000017358	DPOGS208680	NA
NA	DPOGS208682	Msex2.04093
NA	DPOGS208689	Msex2.04107
NA	DPOGS208702	Msex2.04128
NA	DPOGS208712	Msex2.08192
NA	DPOGS208716	Msex2.08199
NA	DPOGS208717	Msex2.08201
PIERAPT00000033292	DPOGS208723	NA
NA	DPOGS208732	Msex2.04134
NA	DPOGS208733	Msex2.04132
NA	DPOGS208744	Msex2.04118
NA	DPOGS208749	Msex2.04112
NA	DPOGS208756	Msex2.04097
PIERAPT00000013913	DPOGS208768	NA
PIERAPT00000029195	DPOGS208777	NA
NA	DPOGS208781	Msex2.12005
NA	DPOGS208783	Msex2.12001
PIERAPT00000028717	DPOGS208784	NA
PIERAPT00000019271	DPOGS208786	NA
PIERAPT00000007206	DPOGS208791	NA
PIERAPT00000007073	DPOGS208799	NA
PIERAPT00000017550	DPOGS208802	NA
NA	DPOGS208807	Msex2.04883
NA	DPOGS208810	Msex2.04888
PIERAPT00000000306	DPOGS208811	NA
PIERAPT00000006496	DPOGS208825	NA
NA	DPOGS208838	Msex2.15137
PIERAPT00000032178	DPOGS208839	NA
NA	DPOGS208841	Msex2.13976
NA	DPOGS208859	Msex2.00647
NA	DPOGS208861	Msex2.00645
NA	DPOGS208872	Msex2.00633
PIERAPT00000024106	DPOGS208875	NA
NA	DPOGS208885	Msex2.10515
NA	DPOGS208886	Msex2.10518
PIERAPT00000001010	DPOGS208894	NA
NA	DPOGS208900	Msex2.08019
NA	DPOGS208916	Msex2.09324
NA	DPOGS208917	Msex2.09322
NA	DPOGS208918	Msex2.09320
NA	DPOGS208920	Msex2.08664
PIERAPT00000020927	DPOGS208922	NA
NA	DPOGS208941	Msex2.04496
NA	DPOGS208942	Msex2.08660
NA	DPOGS208946	Msex2.09315
NA	DPOGS208950	Msex2.09321
NA	DPOGS208951	Msex2.09323
PIERAPT00000013082	DPOGS208952	NA
PIERAPT00000005845	DPOGS208968	NA
NA	DPOGS208972	Msex2.10516
PIERAPT00000016303	DPOGS208981	NA
NA	DPOGS208989	Msex2.00648
NA	DPOGS208993	Msex2.00652
PIERAPT00000019698	DPOGS209002	NA
NA	DPOGS209020	Msex2.11055
NA	DPOGS209026	Msex2.03232
PIERAPT00000016676	DPOGS209027	NA
NA	DPOGS209028	Msex2.03236
NA	DPOGS209029	Msex2.03240
PIERAPT00000024008	DPOGS209033	NA
PIERAPT00000000977	DPOGS209037	NA
NA	DPOGS209070	Msex2.03219
NA	DPOGS209071	Msex2.15135
NA	DPOGS209073	Msex2.08172
NA	DPOGS209081	Msex2.08183
NA	DPOGS209082	Msex2.08174
NA	DPOGS209085	Msex2.08178
NA	DPOGS209096	Msex2.03854
PIERAPT00000022318	DPOGS209100	NA
NA	DPOGS209103	Msex2.11913
NA	DPOGS209104	Msex2.09040
PIERAPT00000023752	DPOGS209112	NA
NA	DPOGS209116	Msex2.10295
PIERAPT00000010128	DPOGS209118	NA
PIERAPT00000008895	DPOGS209120	NA
PIERAPT00000027239	DPOGS209149	NA
NA	DPOGS209156	Msex2.04470
PIERAPT00000011454	DPOGS209166	NA
PIERAPT00000032504	DPOGS209167	NA
PIERAPT00000028253	DPOGS209173	NA
PIERAPT00000031808	DPOGS209177	NA
NA	DPOGS209184	Msex2.04473
PIERAPT00000002960	DPOGS209192	NA
PIERAPT00000024464	DPOGS209197	NA
PIERAPT00000019609	DPOGS209199	NA
NA	DPOGS209201	Msex2.00390
NA	DPOGS209212	Msex2.09067
NA	DPOGS209225	Msex2.04014
NA	DPOGS209228	Msex2.04015
PIERAPT00000006912	DPOGS209239	NA
NA	DPOGS209245	Msex2.02735
PIERAPT00000021983	DPOGS209258	NA
PIERAPT00000032333	DPOGS209268	NA
PIERAPT00000026950	DPOGS209275	NA
PIERAPT00000021754	DPOGS209282	NA
NA	DPOGS209284	Msex2.12541
NA	DPOGS209290	Msex2.04005
PIERAPT00000025590	DPOGS209291	NA
NA	DPOGS209302	Msex2.05736
PIERAPT00000000838	DPOGS209304	NA
NA	DPOGS209307	Msex2.07508
PIERAPT00000020041	DPOGS209308	NA
NA	DPOGS209317	Msex2.06257
PIERAPT00000006098	DPOGS209318	NA
PIERAPT00000011357	DPOGS209345	NA
NA	DPOGS209347	Msex2.14832
NA	DPOGS209352	Msex2.01100
NA	DPOGS209354	Msex2.01099
NA	DPOGS209356	Msex2.09699
NA	DPOGS209360	Msex2.09708
NA	DPOGS209376	Msex2.07660
PIERAPT00000031759	DPOGS209378	NA
NA	DPOGS209386	Msex2.09707
NA	DPOGS209391	Msex2.01103
NA	DPOGS209397	Msex2.08412
NA	DPOGS209398	Msex2.08411
NA	DPOGS209399	Msex2.08410
PIERAPT00000011530	DPOGS209406	NA
NA	DPOGS209417	Msex2.08407
PIERAPT00000002006	DPOGS209419	NA
NA	DPOGS209424	Msex2.00779
NA	DPOGS209426	Msex2.08591
NA	DPOGS209432	Msex2.13729
PIERAPT00000004490	DPOGS209433	NA
PIERAPT00000028320	DPOGS209439	NA
PIERAPT00000026538	DPOGS209485	NA
NA	DPOGS209486	Msex2.03470
PIERAPT00000023889	DPOGS209491	NA
NA	DPOGS209493	Msex2.09663
PIERAPT00000004020	DPOGS209495	NA
NA	DPOGS209502	Msex2.13040
PIERAPT00000010081	DPOGS209503	NA
PIERAPT00000033304	DPOGS209505	NA
PIERAPT00000034321	DPOGS209508	NA
NA	DPOGS209521	Msex2.03464
NA	DPOGS209524	Msex2.08981
NA	DPOGS209534	Msex2.04236
NA	DPOGS209536	Msex2.12915
NA	DPOGS209544	Msex2.05701
NA	DPOGS209549	Msex2.05689
NA	DPOGS209552	Msex2.05683
NA	DPOGS209556	Msex2.05697
PIERAPT00000031328	DPOGS209558	NA
PIERAPT00000022934	DPOGS209568	NA
NA	DPOGS209571	Msex2.05040
NA	DPOGS209576	Msex2.05050
NA	DPOGS209578	Msex2.05056
PIERAPT00000006668	DPOGS209582	NA
NA	DPOGS209583	Msex2.15071
PIERAPT00000002428	DPOGS209590	NA
NA	DPOGS209592	Msex2.06303
NA	DPOGS209596	Msex2.06309
PIERAPT00000002182	DPOGS209601	NA
NA	DPOGS209605	Msex2.12507
PIERAPT00000029887	DPOGS209610	NA
PIERAPT00000018796	DPOGS209631	NA
NA	DPOGS209648	Msex2.05036
NA	DPOGS209651	Msex2.14383
NA	DPOGS209671	Msex2.03410
NA	DPOGS209676	Msex2.03403
NA	DPOGS209681	Msex2.03407
PIERAPT00000033969	DPOGS209682	NA
NA	DPOGS209695	Msex2.02867
PIERAPT00000009652	DPOGS209696	NA
PIERAPT00000025156	DPOGS209697	NA
PIERAPT00000012600	DPOGS209701	NA
PIERAPT00000035741	DPOGS209704	NA
NA	DPOGS209714	Msex2.06039
NA	DPOGS209732	Msex2.06027
NA	DPOGS209735	Msex2.06032
NA	DPOGS209739	Msex2.06040
NA	DPOGS209752	Msex2.00138
PIERAPT00000032424	DPOGS209753	NA
NA	DPOGS209762	Msex2.00131
PIERAPT00000034171	DPOGS209764	NA
NA	DPOGS209765	Msex2.00136
NA	DPOGS209766	Msex2.00137
NA	DPOGS209767	Msex2.00140
NA	DPOGS209770	Msex2.09873
NA	DPOGS209784	Msex2.05174
PIERAPT00000004508	DPOGS209804	NA
PIERAPT00000026731	DPOGS209810	NA
NA	DPOGS209816	Msex2.10586
NA	DPOGS209817	Msex2.10583
NA	DPOGS209821	Msex2.07176
NA	DPOGS209844	Msex2.05168
PIERAPT00000022740	DPOGS209868	NA
PIERAPT00000019013	DPOGS209874	NA
PIERAPT00000018405	DPOGS209876	NA
NA	DPOGS209880	Msex2.08337
PIERAPT00000009638	DPOGS209884	NA
PIERAPT00000019226	DPOGS209898	NA
PIERAPT00000030169	DPOGS209901	NA
PIERAPT00000001934	DPOGS209909	NA
PIERAPT00000034376	DPOGS209924	NA
NA	DPOGS209930	Msex2.11099
PIERAPT00000024053	DPOGS209932	NA
PIERAPT00000020324	DPOGS209933	NA
NA	DPOGS209943	Msex2.10747
NA	DPOGS209946	Msex2.10742
NA	DPOGS209947	Msex2.10740
NA	DPOGS209959	Msex2.07318
NA	DPOGS209960	Msex2.07316
NA	DPOGS209965	Msex2.09127
PIERAPT00000030594	DPOGS209967	NA
NA	DPOGS209969	Msex2.07319
NA	DPOGS209975	Msex2.07328
NA	DPOGS209992	Msex2.10776
PIERAPT00000017275	DPOGS210006	NA
NA	DPOGS210007	Msex2.07721
NA	DPOGS210019	Msex2.05801
NA	DPOGS210024	Msex2.04678
PIERAPT00000006726	DPOGS210029	NA
PIERAPT00000000752	DPOGS210032	NA
PIERAPT00000029482	DPOGS210033	NA
PIERAPT00000002532	DPOGS210039	NA
PIERAPT00000013723	DPOGS210059	NA
NA	DPOGS210060	Msex2.12210
PIERAPT00000007395	DPOGS210067	NA
PIERAPT00000032005	DPOGS210071	NA
NA	DPOGS210076	Msex2.11950
PIERAPT00000016818	DPOGS210083	NA
PIERAPT00000015443	DPOGS210089	NA
NA	DPOGS210091	Msex2.12475
PIERAPT00000028953	DPOGS210095	NA
NA	DPOGS210097	Msex2.12233
NA	DPOGS210101	Msex2.13416
PIERAPT00000023189	DPOGS210113	NA
NA	DPOGS210115	Msex2.13546
NA	DPOGS210117	Msex2.14192
PIERAPT00000001696	DPOGS210122	NA
PIERAPT00000000463	DPOGS210124	NA
PIERAPT00000004461	DPOGS210125	NA
PIERAPT00000026595	DPOGS210126	NA
PIERAPT00000033398	DPOGS210128	NA
NA	DPOGS210146	Msex2.02853
PIERAPT00000019762	DPOGS210151	NA
NA	DPOGS210157	Msex2.08880
NA	DPOGS210161	Msex2.08877
NA	DPOGS210174	Msex2.06060
NA	DPOGS210178	Msex2.06067
NA	DPOGS210209	Msex2.07574
NA	DPOGS210211	Msex2.07576
NA	DPOGS210215	Msex2.13550
NA	DPOGS210227	Msex2.00065
NA	DPOGS210234	Msex2.07838
NA	DPOGS210249	Msex2.13549
NA	DPOGS210253	Msex2.07573
PIERAPT00000006009	DPOGS210260	NA
NA	DPOGS210261	Msex2.04948
NA	DPOGS210264	Msex2.09841
NA	DPOGS210273	Msex2.09842
PIERAPT00000000999	DPOGS210277	NA
PIERAPT00000016690	DPOGS210279	NA
NA	DPOGS210283	Msex2.13517
PIERAPT00000012734	DPOGS210287	NA
NA	DPOGS210289	Msex2.09827
NA	DPOGS210294	Msex2.11037
PIERAPT00000018625	DPOGS210299	NA
NA	DPOGS210300	Msex2.09991
NA	DPOGS210317	Msex2.14006
PIERAPT00000013798	DPOGS210320	NA
NA	DPOGS210324	Msex2.10292
PIERAPT00000016897	DPOGS210337	NA
NA	DPOGS210338	Msex2.13422
NA	DPOGS210341	Msex2.07634
NA	DPOGS210353	Msex2.07640
NA	DPOGS210362	Msex2.08926
PIERAPT00000005801	DPOGS210373	NA
NA	DPOGS210378	Msex2.14441
PIERAPT00000034477	DPOGS210385	NA
PIERAPT00000020707	DPOGS210387	NA
NA	DPOGS210390	Msex2.07169
NA	DPOGS210392	Msex2.11793
PIERAPT00000001348	DPOGS210393	NA
PIERAPT00000024477	DPOGS210395	NA
NA	DPOGS210396	Msex2.11796
NA	DPOGS210398	Msex2.11794
PIERAPT00000007498	DPOGS210403	NA
NA	DPOGS210409	Msex2.13737
PIERAPT00000030005	DPOGS210416	NA
PIERAPT00000011486	DPOGS210428	NA
NA	DPOGS210429	Msex2.08516
PIERAPT00000014668	DPOGS210430	NA
NA	DPOGS210432	Msex2.08526
PIERAPT00000030585	DPOGS210433	NA
NA	DPOGS210435	Msex2.08530
PIERAPT00000033879	DPOGS210446	NA
NA	DPOGS210447	Msex2.06292
NA	DPOGS210463	Msex2.08522
NA	DPOGS210467	Msex2.08518
PIERAPT00000004907	DPOGS210472	NA
NA	DPOGS210475	Msex2.08507
PIERAPT00000020607	DPOGS210476	NA
NA	DPOGS210482	Msex2.08639
PIERAPT00000034998	DPOGS210490	NA
NA	DPOGS210513	Msex2.05762
NA	DPOGS210515	Msex2.05765
PIERAPT00000027773	DPOGS210517	NA
NA	DPOGS210519	Msex2.05769
NA	DPOGS210552	Msex2.04248
PIERAPT00000034003	DPOGS210564	NA
NA	DPOGS210569	Msex2.02534
PIERAPT00000017269	DPOGS210570	NA
NA	DPOGS210580	Msex2.04288
NA	DPOGS210593	Msex2.03051
NA	DPOGS210599	Msex2.11320
NA	DPOGS210601	Msex2.11317
NA	DPOGS210608	Msex2.11316
NA	DPOGS210611	Msex2.03058
PIERAPT00000027569	DPOGS210614	NA
NA	DPOGS210623	Msex2.03045
NA	DPOGS210627	Msex2.04279
NA	DPOGS210635	Msex2.12121
PIERAPT00000024482	DPOGS210641	NA
PIERAPT00000028844	DPOGS210647	NA
NA	DPOGS210648	Msex2.13808
PIERAPT00000000983	DPOGS210649	NA
PIERAPT00000035350	DPOGS210650	NA
PIERAPT00000026366	DPOGS210658	NA
PIERAPT00000002906	DPOGS210660	NA
NA	DPOGS210663	Msex2.12807
PIERAPT00000015747	DPOGS210688	NA
NA	DPOGS210699	Msex2.02431
NA	DPOGS210704	Msex2.02434
NA	DPOGS210710	Msex2.02442
NA	DPOGS210712	Msex2.02446
NA	DPOGS210715	Msex2.02452
NA	DPOGS210723	Msex2.02468
NA	DPOGS210726	Msex2.02470
NA	DPOGS210749	Msex2.02425
PIERAPT00000016293	DPOGS210755	NA
PIERAPT00000010940	DPOGS210758	NA
PIERAPT00000004922	DPOGS210761	NA
PIERAPT00000000895	DPOGS210768	NA
NA	DPOGS210769	Msex2.07767
NA	DPOGS210770	Msex2.00247
NA	DPOGS210774	Msex2.01969
NA	DPOGS210775	Msex2.01955
PIERAPT00000002579	DPOGS210779	NA
PIERAPT00000018457	DPOGS210789	NA
PIERAPT00000004701	DPOGS210791	NA
NA	DPOGS210792	Msex2.04672
NA	DPOGS210794	Msex2.04670
PIERAPT00000035814	DPOGS210805	NA
NA	DPOGS210807	Msex2.04650
NA	DPOGS210808	Msex2.04648
PIERAPT00000027781	DPOGS210821	NA
PIERAPT00000019004	DPOGS210836	NA
NA	DPOGS210855	Msex2.06418
NA	DPOGS210861	Msex2.04651
PIERAPT00000022989	DPOGS210872	NA
PIERAPT00000015144	DPOGS210876	NA
NA	DPOGS210877	Msex2.12265
PIERAPT00000006030	DPOGS210879	NA
PIERAPT00000032195	DPOGS210885	NA
PIERAPT00000023945	DPOGS210893	NA
NA	DPOGS210895	Msex2.00272
PIERAPT00000005349	DPOGS210899	NA
NA	DPOGS210900	Msex2.00279
NA	DPOGS210904	Msex2.00286
NA	DPOGS210905	Msex2.00288
NA	DPOGS210911	Msex2.00294
PIERAPT00000033166	DPOGS210930	NA
NA	DPOGS210935	Msex2.00262
NA	DPOGS210940	Msex2.05830
NA	DPOGS210948	Msex2.00603
PIERAPT00000002392	DPOGS210950	NA
PIERAPT00000030331	DPOGS210962	NA
NA	DPOGS210979	Msex2.12493
NA	DPOGS210982	Msex2.12488
NA	DPOGS210988	Msex2.07250
PIERAPT00000002641	DPOGS211006	NA
NA	DPOGS211007	Msex2.00619
PIERAPT00000012182	DPOGS211012	NA
NA	DPOGS211014	Msex2.00611
PIERAPT00000018197	DPOGS211017	NA
NA	DPOGS211018	Msex2.00606
NA	DPOGS211020	Msex2.00602
PIERAPT00000027931	DPOGS211023	NA
PIERAPT00000011046	DPOGS211024	NA
NA	DPOGS211034	Msex2.04077
NA	DPOGS211037	Msex2.04079
NA	DPOGS211051	Msex2.09514
NA	DPOGS211056	Msex2.11520
PIERAPT00000006629	DPOGS211065	NA
NA	DPOGS211070	Msex2.01767
NA	DPOGS211072	Msex2.06532
PIERAPT00000020492	DPOGS211073	NA
NA	DPOGS211077	Msex2.06540
NA	DPOGS211091	Msex2.10078
NA	DPOGS211102	Msex2.10356
PIERAPT00000000433	DPOGS211110	NA
PIERAPT00000008760	DPOGS211112	NA
NA	DPOGS211113	Msex2.12359
PIERAPT00000017364	DPOGS211115	NA
PIERAPT00000019647	DPOGS211116	NA
NA	DPOGS211119	Msex2.14476
PIERAPT00000011825	DPOGS211123	NA
PIERAPT00000019992	DPOGS211141	NA
PIERAPT00000003446	DPOGS211162	NA
PIERAPT00000022460	DPOGS211163	NA
NA	DPOGS211168	Msex2.09268
NA	DPOGS211169	Msex2.11164
NA	DPOGS211174	Msex2.11154
NA	DPOGS211175	Msex2.11152
PIERAPT00000022585	DPOGS211179	NA
PIERAPT00000015886	DPOGS211180	NA
PIERAPT00000031718	DPOGS211186	NA
NA	DPOGS211193	Msex2.11642
NA	DPOGS211194	Msex2.11643
PIERAPT00000015601	DPOGS211202	NA
PIERAPT00000007775	DPOGS211205	NA
NA	DPOGS211207	Msex2.10359
NA	DPOGS211234	Msex2.06591
NA	DPOGS211240	Msex2.06592
NA	DPOGS211241	Msex2.06594
NA	DPOGS211248	Msex2.01849
NA	DPOGS211262	Msex2.11306
NA	DPOGS211277	Msex2.05708
NA	DPOGS211283	Msex2.10208
NA	DPOGS211290	Msex2.05707
NA	DPOGS211303	Msex2.05250
NA	DPOGS211316	Msex2.08717
PIERAPT00000004653	DPOGS211323	NA
NA	DPOGS211332	Msex2.06606
NA	DPOGS211333	Msex2.06599
PIERAPT00000030629	DPOGS211337	NA
NA	DPOGS211338	Msex2.00434
PIERAPT00000035631	DPOGS211340	NA
PIERAPT00000031198	DPOGS211342	NA
NA	DPOGS211351	Msex2.00449
NA	DPOGS211353	Msex2.00450
NA	DPOGS211358	Msex2.05780
NA	DPOGS211362	Msex2.00454
NA	DPOGS211366	Msex2.00435
NA	DPOGS211372	Msex2.00426
NA	DPOGS211373	Msex2.00424
PIERAPT00000021118	DPOGS211386	NA
NA	DPOGS211397	Msex2.07094
NA	DPOGS211398	Msex2.07092
PIERAPT00000013389	DPOGS211413	NA
NA	DPOGS211414	Msex2.07085
PIERAPT00000011958	DPOGS211415	NA
NA	DPOGS211419	Msex2.07091
NA	DPOGS211420	Msex2.07093
PIERAPT00000027503	DPOGS211421	NA
PIERAPT00000022975	DPOGS211424	NA
PIERAPT00000032414	DPOGS211425	NA
NA	DPOGS211435	Msex2.01474
NA	DPOGS211444	Msex2.01981
NA	DPOGS211445	Msex2.01979
PIERAPT00000031804	DPOGS211461	NA
NA	DPOGS211463	Msex2.01477
NA	DPOGS211466	Msex2.11993
NA	DPOGS211467	Msex2.09234
NA	DPOGS211468	Msex2.11109
NA	DPOGS211469	Msex2.08546
PIERAPT00000005926	DPOGS211474	NA
NA	DPOGS211476	Msex2.11941
NA	DPOGS211482	Msex2.08353
NA	DPOGS211484	Msex2.12617
NA	DPOGS211489	Msex2.11111
PIERAPT00000035466	DPOGS211491	NA
PIERAPT00000027021	DPOGS211495	NA
PIERAPT00000015119	DPOGS211500	NA
NA	DPOGS211506	Msex2.10781
NA	DPOGS211508	Msex2.02646
NA	DPOGS211515	Msex2.13074
PIERAPT00000017793	DPOGS211522	NA
PIERAPT00000032396	DPOGS211528	NA
NA	DPOGS211538	Msex2.00429
PIERAPT00000018030	DPOGS211541	NA
NA	DPOGS211542	Msex2.14932
PIERAPT00000005727	DPOGS211549	NA
PIERAPT00000009865	DPOGS211557	NA
NA	DPOGS211567	Msex2.00590
NA	DPOGS211575	Msex2.00582
PIERAPT00000031836	DPOGS211580	NA
PIERAPT00000031654	DPOGS211582	NA
PIERAPT00000023472	DPOGS211587	NA
PIERAPT00000027553	DPOGS211592	NA
NA	DPOGS211593	Msex2.00585
PIERAPT00000005519	DPOGS211600	NA
NA	DPOGS211605	Msex2.08357
NA	DPOGS211610	Msex2.11843
PIERAPT00000030889	DPOGS211611	NA
NA	DPOGS211615	Msex2.05350
NA	DPOGS211616	Msex2.07198
NA	DPOGS211625	Msex2.10331
NA	DPOGS211642	Msex2.12250
PIERAPT00000032810	DPOGS211647	NA
PIERAPT00000001016	DPOGS211648	NA
NA	DPOGS211652	Msex2.10336
NA	DPOGS211667	Msex2.08831
PIERAPT00000029777	DPOGS211714	NA
NA	DPOGS211720	Msex2.01501
PIERAPT00000018783	DPOGS211734	NA
PIERAPT00000026078	DPOGS211738	NA
NA	DPOGS211753	Msex2.14248
PIERAPT00000003984	DPOGS211754	NA
NA	DPOGS211772	Msex2.05862
PIERAPT00000011192	DPOGS211779	NA
NA	DPOGS211785	Msex2.05864
NA	DPOGS211787	Msex2.05859
NA	DPOGS211791	Msex2.05854
NA	DPOGS211793	Msex2.05849
PIERAPT00000001869	DPOGS211800	NA
NA	DPOGS211803	Msex2.11654
