"TrxID","GeneName","GeneID"
"PIERAPT00000000449","ANK3","PIERAPG00000000180"
"PIERAPT00000000450","ANK3","PIERAPG00000000180"
"PIERAPT00000000451","ANK3","PIERAPG00000000180"
"PIERAPT00000000452","ANK3","PIERAPG00000000180"
"PIERAPT00000000453","ANK3","PIERAPG00000000180"
"PIERAPT00000000454","ANK3","PIERAPG00000000180"
"PIERAPT00000000455","ANK3","PIERAPG00000000180"
"PIERAPT00000000456","ANK3","PIERAPG00000000180"
"PIERAPT00000000457","Capsl","PIERAPG00000000181"
"PIERAPT00000000458","Capsl","PIERAPG00000000181"
"PIERAPT00000000459","Capsl","PIERAPG00000000181"
"PIERAPT00000000460","Capsl","PIERAPG00000000181"
"PIERAPT00000000461","Capsl","PIERAPG00000000181"
"PIERAPT00000000462","Capsl","PIERAPG00000000181"
"PIERAPT00000000463","Capsl","PIERAPG00000000181"
"PIERAPT00000000464","Capsl","PIERAPG00000000181"
"PIERAPT00000000465","Capsl","PIERAPG00000000181"
"PIERAPT00000000466","Capsl","PIERAPG00000000181"
"PIERAPT00000000467","Capsl","PIERAPG00000000181"
"PIERAPT00000000468","RNF19A","PIERAPG00000000182"
"PIERAPT00000000469","RNF19A","PIERAPG00000000182"
"PIERAPT00000000470","RNF19A","PIERAPG00000000182"
"PIERAPT00000000471","G107895","PIERAPG00000000183"
"PIERAPT00000000472","CHYM1","PIERAPG00000000184"
"PIERAPT00000000473","CHYM1","PIERAPG00000000184"
"PIERAPT00000000474","abfA","PIERAPG00000000185"
"PIERAPT00000000475","pdhD","PIERAPG00000000186"
"PIERAPT00000000476","Chp1","PIERAPG00000000187"
"PIERAPT00000000477","Ppp1r12b","PIERAPG00000000188"
"PIERAPT00000000478","SLC22A4","PIERAPG00000000189"
"PIERAPT00000000479","Shfm1","PIERAPG00000000190"
"PIERAPT00000000480","blos3","PIERAPG00000000191"
"PIERAPT00000000481","GBA3","PIERAPG00000000192"
"PIERAPT00000000482","Tp63","PIERAPG00000000193"
"PIERAPT00000000483","Tp63","PIERAPG00000000193"
"PIERAPT00000000484","ruvB","PIERAPG00000000194"
"PIERAPT00000000485","P67","PIERAPG00000000195"
"PIERAPT00000000486","Tox3","PIERAPG00000000196"
"PIERAPT00000000487","Tox3","PIERAPG00000000196"
"PIERAPT00000000488","Tox3","PIERAPG00000000196"
"PIERAPT00000000489","Tox3","PIERAPG00000000196"
"PIERAPT00000000490","murC","PIERAPG00000000197"
"PIERAPT00000000491","pnp","PIERAPG00000000198"
"PIERAPT00000000492","Vps13a","PIERAPG00000000199"
"PIERAPT00000000493","rppHrrg9","PIERAPG00000000200"
"PIERAPT00000000494","rppHrrg9","PIERAPG00000000200"
"PIERAPT00000000495","tsp-17","PIERAPG00000000201"
"PIERAPT00000000496","tsp-17","PIERAPG00000000201"
"PIERAPT00000000497","php","PIERAPG00000000202"
"PIERAPT00000000498","NPL","PIERAPG00000000203"
"PIERAPT00000000499","NPL","PIERAPG00000000203"
"PIERAPT00000000500","NPL","PIERAPG00000000203"
"PIERAPT00000000501","NPL","PIERAPG00000000203"
"PIERAPT00000000502","NPL","PIERAPG00000000203"
"PIERAPT00000000503","NPL","PIERAPG00000000203"
"PIERAPT00000000504","NPL","PIERAPG00000000203"
"PIERAPT00000000505","NPL","PIERAPG00000000203"
"PIERAPT00000000506","NPL","PIERAPG00000000203"
"PIERAPT00000000507","IMMP1L","PIERAPG00000000204"
"PIERAPT00000000508","Mcf2l","PIERAPG00000000205"
"PIERAPT00000000509","RNF217","PIERAPG00000000206"
"PIERAPT00000000510","G104114","PIERAPG00000000207"
"PIERAPT00000000511","G100499","PIERAPG00000000208"
"PIERAPT00000000512","G100499","PIERAPG00000000208"
"PIERAPT00000000513","CYP51","PIERAPG00000000209"
"PIERAPT00000000514","thap1","PIERAPG00000000210"
"PIERAPT00000000515","coq4","PIERAPG00000000211"
"PIERAPT00000000516","ABCG1","PIERAPG00000000212"
"PIERAPT00000000517","ABCG1","PIERAPG00000000212"
"PIERAPT00000000518","ABCG1","PIERAPG00000000212"
"PIERAPT00000000519","ABCG1","PIERAPG00000000212"
"PIERAPT00000000520","ABCG1","PIERAPG00000000212"
"PIERAPT00000000521","acbd6","PIERAPG00000000213"
"PIERAPT00000000522","acbd6","PIERAPG00000000213"
"PIERAPT00000000523","acbd6","PIERAPG00000000213"
"PIERAPT00000000524","UBE2F","PIERAPG00000000214"
"PIERAPT00000000525","Hpgd","PIERAPG00000000215"
"PIERAPT00000000526","Hpgd","PIERAPG00000000215"
"PIERAPT00000000527","Hpgd","PIERAPG00000000215"
"PIERAPT00000000528","Hpgd","PIERAPG00000000215"
"PIERAPT00000000529","Hpgd","PIERAPG00000000215"
"PIERAPT00000000530","Hpgd","PIERAPG00000000215"
"PIERAPT00000000531","lov","PIERAPG00000000216"
"PIERAPT00000000532","Gld","PIERAPG00000000217"
"PIERAPT00000000533","tamo","PIERAPG00000000218"
"PIERAPT00000000534","tamo","PIERAPG00000000218"
"PIERAPT00000000535","tamo","PIERAPG00000000218"
"PIERAPT00000000536","tamo","PIERAPG00000000218"
"PIERAPT00000000537","tamo","PIERAPG00000000218"
"PIERAPT00000000538","tamo","PIERAPG00000000218"
"PIERAPT00000000539","tamo","PIERAPG00000000218"
"PIERAPT00000000540","tamo","PIERAPG00000000218"
"PIERAPT00000000541","G108922","PIERAPG00000000219"
"PIERAPT00000000542","DHX36","PIERAPG00000000220"
"PIERAPT00000000543","DHX36","PIERAPG00000000220"
"PIERAPT00000000544","DHX36","PIERAPG00000000220"
"PIERAPT00000000545","DHX36","PIERAPG00000000220"
"PIERAPT00000000546","DHX36","PIERAPG00000000220"
"PIERAPT00000000547","NGFR","PIERAPG00000000221"
"PIERAPT00000000548","FAM175A","PIERAPG00000000222"
"PIERAPT00000000549","MIMI_L264","PIERAPG00000000223"
"PIERAPT00000000550","Syncrip","PIERAPG00000000224"
"PIERAPT00000000551","Syncrip","PIERAPG00000000224"
"PIERAPT00000000552","Syncrip","PIERAPG00000000224"
"PIERAPT00000000553","Syncrip","PIERAPG00000000224"
"PIERAPT00000000554","Syncrip","PIERAPG00000000224"
"PIERAPT00000000555","Syncrip","PIERAPG00000000224"
"PIERAPT00000000556","Syncrip","PIERAPG00000000224"
"PIERAPT00000000557","Syncrip","PIERAPG00000000224"
"PIERAPT00000000558","Syncrip","PIERAPG00000000224"
"PIERAPT00000000559","Syncrip","PIERAPG00000000224"
"PIERAPT00000000560","march2","PIERAPG00000000225"
"PIERAPT00000000561","march2","PIERAPG00000000225"
"PIERAPT00000000562","march2","PIERAPG00000000225"
"PIERAPT00000000563","P25","PIERAPG00000000226"
"PIERAPT00000000564","NPY2R","PIERAPG00000000227"
"PIERAPT00000000565","NPY2R","PIERAPG00000000227"
"PIERAPT00000000566","NPY2R","PIERAPG00000000227"
"PIERAPT00000000567","NPY2R","PIERAPG00000000227"
"PIERAPT00000000568","D1044.1","PIERAPG00000000228"
"PIERAPT00000000569","METTL5","PIERAPG00000000229"
"PIERAPT00000000570","atpI","PIERAPG00000000230"
"PIERAPT00000000571","Ak7","PIERAPG00000000231"
"PIERAPT00000000572","anapc5","PIERAPG00000000232"
"PIERAPT00000000573","csnk1a1","PIERAPG00000000233"
"PIERAPT00000000574","CREB3L3","PIERAPG00000000234"
"PIERAPT00000000575","Gld_2","PIERAPG00000000235"
"PIERAPT00000000576","Gld_2","PIERAPG00000000235"
"PIERAPT00000000577","TTPA","PIERAPG00000000236"
"PIERAPT00000000578","TTPA","PIERAPG00000000236"
"PIERAPT00000000579","EF","PIERAPG00000000237"
"PIERAPT00000000580","RDRP","PIERAPG00000000238"
"PIERAPT00000000581","FAB1DPATZ1","PIERAPG00000000239"
"PIERAPT00000000582","FAB1DPATZ1","PIERAPG00000000239"
"PIERAPT00000000583","FAB1DPATZ1","PIERAPG00000000239"
"PIERAPT00000000584","Lrrc34","PIERAPG00000000240"
"PIERAPT00000000585","Sh","PIERAPG00000000241"
"PIERAPT00000000586","Sh","PIERAPG00000000241"
"PIERAPT00000000587","Sh","PIERAPG00000000241"
"PIERAPT00000000588","Sh","PIERAPG00000000241"
"PIERAPT00000000589","SLC25A27","PIERAPG00000000242"
"PIERAPT00000000590","Scsalpha","PIERAPG00000000243"
"PIERAPT00000000591","ALL6","PIERAPG00000000244"
"PIERAPT00000000592","ALL6","PIERAPG00000000244"
"PIERAPT00000000593","dna2","PIERAPG00000000245"
"PIERAPT00000000594","Kcnip1","PIERAPG00000000246"
"PIERAPT00000000595","topA","PIERAPG00000000247"
"PIERAPT00000000596","dnk","PIERAPG00000000248"
"PIERAPT00000000597","PSMD2","PIERAPG00000000249"
"PIERAPT00000000598","PSMD2","PIERAPG00000000249"
"PIERAPT00000000599","TEX261","PIERAPG00000000250"
"PIERAPT00000000600","TEX261","PIERAPG00000000250"
"PIERAPT00000000601","KMT2CRPII","PIERAPG00000000251"
"PIERAPT00000000602","KMT2CRPII","PIERAPG00000000251"
"PIERAPT00000000603","KMT2CRPII","PIERAPG00000000251"
"PIERAPT00000000604","KMT2CRPII","PIERAPG00000000251"
"PIERAPT00000000605","KMT2CRPII","PIERAPG00000000251"
"PIERAPT00000000606","KMT2CRPII","PIERAPG00000000251"
"PIERAPT00000000607","KMT2CRPII","PIERAPG00000000251"
"PIERAPT00000000608","KMT2CRPII","PIERAPG00000000251"
"PIERAPT00000000609","KMT2CRPII","PIERAPG00000000251"
"PIERAPT00000000610","KMT2CRPII","PIERAPG00000000251"
"PIERAPT00000000611","KMT2CRPII","PIERAPG00000000251"
"PIERAPT00000000612","KMT2CRPII","PIERAPG00000000251"
"PIERAPT00000000613","KMT2CRPII","PIERAPG00000000251"
"PIERAPT00000000614","KMT2CRPII","PIERAPG00000000251"
"PIERAPT00000000615","KMT2CRPII","PIERAPG00000000251"
"PIERAPT00000000616","KMT2CRPII","PIERAPG00000000251"
"PIERAPT00000000617","KMT2CRPII","PIERAPG00000000251"
"PIERAPT00000000618","KMT2CRPII","PIERAPG00000000251"
"PIERAPT00000000619","KMT2CRPII","PIERAPG00000000251"
"PIERAPT00000000620","ADAMTSL3","PIERAPG00000000252"
"PIERAPT00000000621","CG12006","PIERAPG00000000253"
"PIERAPT00000000622","CG12006","PIERAPG00000000253"
"PIERAPT00000000623","CP089","PIERAPG00000000254"
"PIERAPT00000000624","GA19813CPIJ001500","PIERAPG00000000255"
"PIERAPT00000000625","GA19813CPIJ001500","PIERAPG00000000255"
"PIERAPT00000000626","GA19813CPIJ001500","PIERAPG00000000255"
"PIERAPT00000000627","march5","PIERAPG00000000256"
"PIERAPT00000000628","ESD","PIERAPG00000000257"
"PIERAPT00000000629","HUB2","PIERAPG00000000258"
"PIERAPT00000000630","Mns1","PIERAPG00000000259"
"PIERAPT00000000631","Mns1","PIERAPG00000000259"
"PIERAPT00000000632","Mns1","PIERAPG00000000259"
"PIERAPT00000000633","Mns1","PIERAPG00000000259"
"PIERAPT00000000634","Mns1","PIERAPG00000000259"
"PIERAPT00000000635","Mns1","PIERAPG00000000259"
"PIERAPT00000000636","AGRN","PIERAPG00000000260"
"PIERAPT00000000637","Msh6","PIERAPG00000000261"
"PIERAPT00000000638","G112608","PIERAPG00000000262"
"PIERAPT00000000639","Tace","PIERAPG00000000263"
"PIERAPT00000000640","Tace","PIERAPG00000000263"
"PIERAPT00000000641","colt","PIERAPG00000000264"
"PIERAPT00000000642","ZNF317dapE","PIERAPG00000000265"
"PIERAPT00000000643","ZNF317dapE","PIERAPG00000000265"
"PIERAPT00000000644","ZNF317dapE","PIERAPG00000000265"
"PIERAPT00000000645","ZNF317dapE","PIERAPG00000000265"
"PIERAPT00000000646","ZNF317dapE","PIERAPG00000000265"
"PIERAPT00000000647","ZNF317dapE","PIERAPG00000000265"
"PIERAPT00000000648","NEFMstat3.2","PIERAPG00000000266"
"PIERAPT00000000649","NEFMstat3.2","PIERAPG00000000266"
"PIERAPT00000000650","NEFMstat3.2","PIERAPG00000000266"
"PIERAPT00000000651","NEFMstat3.2","PIERAPG00000000266"
"PIERAPT00000000652","NEFMstat3.2","PIERAPG00000000266"
"PIERAPT00000000653","NEFMstat3.2","PIERAPG00000000266"
"PIERAPT00000000654","tsr1CG7338","PIERAPG00000000267"
"PIERAPT00000000655","tsr1CG7338","PIERAPG00000000267"
"PIERAPT00000000656","MYRO1","PIERAPG00000000268"
"PIERAPT00000000657","CCAP-R","PIERAPG00000000269"
"PIERAPT00000000658","CCAP-R","PIERAPG00000000269"
"PIERAPT00000000659","dlst","PIERAPG00000000270"
"PIERAPT00000000660","leuCchd8","PIERAPG00000000271"
"PIERAPT00000000661","leuCchd8","PIERAPG00000000271"
"PIERAPT00000000662","leuCchd8","PIERAPG00000000271"
"PIERAPT00000000663","FAM183A","PIERAPG00000000272"
"PIERAPT00000000664","NPR1GCY","PIERAPG00000000273"
"PIERAPT00000000665","NPR1GCY","PIERAPG00000000273"
"PIERAPT00000000666","NPR1GCY","PIERAPG00000000273"
"PIERAPT00000000667","NPR1GCY","PIERAPG00000000273"
"PIERAPT00000000668","NPR1GCY","PIERAPG00000000273"
"PIERAPT00000000669","NPR1GCY","PIERAPG00000000273"
"PIERAPT00000000670","NPR1GCY","PIERAPG00000000273"
"PIERAPT00000000671","NPR1GCY","PIERAPG00000000273"
"PIERAPT00000000672","NPR1GCY","PIERAPG00000000273"
"PIERAPT00000000673","Ttc21b","PIERAPG00000000274"
"PIERAPT00000000674","serS","PIERAPG00000000275"
"PIERAPT00000000675","APOD","PIERAPG00000000276"
"PIERAPT00000000676","ANKFN1","PIERAPG00000000277"
"PIERAPT00000000677","Zbtb24","PIERAPG00000000278"
"PIERAPT00000000678","otof","PIERAPG00000000279"
"PIERAPT00000000679","RIOK3","PIERAPG00000000280"
"PIERAPT00000000680","RIOK3","PIERAPG00000000280"
"PIERAPT00000000681","sh3bp5lpcs","PIERAPG00000000281"
"PIERAPT00000000682","sh3bp5lpcs","PIERAPG00000000281"
"PIERAPT00000000683","sh3bp5lpcs","PIERAPG00000000281"
"PIERAPT00000000684","sh3bp5lpcs","PIERAPG00000000281"
"PIERAPT00000000685","sh3bp5lpcs","PIERAPG00000000281"
"PIERAPT00000000686","PNLIPRP2","PIERAPG00000000282"
"PIERAPT00000000687","PNLIPRP2","PIERAPG00000000282"
"PIERAPT00000000688","PNLIPRP2","PIERAPG00000000282"
"PIERAPT00000000689","fz","PIERAPG00000000283"
"PIERAPT00000000690","fz","PIERAPG00000000283"
"PIERAPT00000000691","fbp","PIERAPG00000000284"
"PIERAPT00000000692","PNN","PIERAPG00000000285"
"PIERAPT00000000693","PNN","PIERAPG00000000285"
"PIERAPT00000000694","PNN","PIERAPG00000000285"
"PIERAPT00000000695","BOLA3","PIERAPG00000000286"
"PIERAPT00000000696","COX6B1","PIERAPG00000000287"
"PIERAPT00000000697","TRYP6","PIERAPG00000000288"
"PIERAPT00000000698","C7orf26","PIERAPG00000000289"
"PIERAPT00000000699","C7orf26","PIERAPG00000000289"
"PIERAPT00000000700","PRSS53","PIERAPG00000000290"
"PIERAPT00000000701","CHORD","PIERAPG00000000291"
"PIERAPT00000000702","retm","PIERAPG00000000292"
"PIERAPT00000000703","retm","PIERAPG00000000292"
"PIERAPT00000000704","retm","PIERAPG00000000292"
"PIERAPT00000000705","Cyp305a1","PIERAPG00000000293"
"PIERAPT00000000706","murI","PIERAPG00000000294"
"PIERAPT00000000707","G103709","PIERAPG00000000295"
"PIERAPT00000000708","G103709","PIERAPG00000000295"
"PIERAPT00000000709","G103709","PIERAPG00000000295"
"PIERAPT00000000710","G103709","PIERAPG00000000295"
"PIERAPT00000000711","G103709","PIERAPG00000000295"
"PIERAPT00000000712","CIRH1A","PIERAPG00000000296"
"PIERAPT00000000713","CIRH1A","PIERAPG00000000296"
"PIERAPT00000000714","CIRH1A","PIERAPG00000000296"
"PIERAPT00000000715","CIRH1A","PIERAPG00000000296"
"PIERAPT00000000716","CIRH1A","PIERAPG00000000296"
"PIERAPT00000000717","CIRH1A","PIERAPG00000000296"
"PIERAPT00000000718","CIRH1A","PIERAPG00000000296"
"PIERAPT00000000719","afap1l2","PIERAPG00000000297"
"PIERAPT00000000720","CCDC132","PIERAPG00000000298"
"PIERAPT00000000721","eno","PIERAPG00000000299"
"PIERAPT00000000722","eno","PIERAPG00000000299"
"PIERAPT00000000723","rnf2-a","PIERAPG00000000300"
"PIERAPT00000000724","guaC","PIERAPG00000000301"
"PIERAPT00000000725","ANKMY1rnhB","PIERAPG00000000302"
"PIERAPT00000000726","ANKMY1rnhB","PIERAPG00000000302"
"PIERAPT00000000727","ANKMY1rnhB","PIERAPG00000000302"
"PIERAPT00000000728","ANKMY1rnhB","PIERAPG00000000302"
"PIERAPT00000000729","ANKMY1rnhB","PIERAPG00000000302"
"PIERAPT00000000730","ssaB","PIERAPG00000000303"
"PIERAPT00000000731","Rbm12","PIERAPG00000000304"
"PIERAPT00000000732","ZNF609","PIERAPG00000000305"
"PIERAPT00000000733","ZNF609","PIERAPG00000000305"
"PIERAPT00000000734","ZNF609","PIERAPG00000000305"
"PIERAPT00000000735","ZNF609","PIERAPG00000000305"
"PIERAPT00000000736","ZNF609","PIERAPG00000000305"
"PIERAPT00000000737","ZNF609","PIERAPG00000000305"
"PIERAPT00000000738","ZNF609","PIERAPG00000000305"
"PIERAPT00000000739","ZNF609","PIERAPG00000000305"
"PIERAPT00000000740","ZNF609","PIERAPG00000000305"
"PIERAPT00000000741","ZNF609","PIERAPG00000000305"
"PIERAPT00000000742","ZNF609","PIERAPG00000000305"
"PIERAPT00000000743","ZNF609","PIERAPG00000000305"
"PIERAPT00000000744","ZNF609","PIERAPG00000000305"
"PIERAPT00000000745","ZNF609","PIERAPG00000000305"
"PIERAPT00000000746","sacA","PIERAPG00000000306"
"PIERAPT00000000747","Utp15","PIERAPG00000000307"
"PIERAPT00000000748","Spt5","PIERAPG00000000308"
"PIERAPT00000000749","Spt5","PIERAPG00000000308"
"PIERAPT00000000750","Spt5","PIERAPG00000000308"
"PIERAPT00000000751","B3GNT5","PIERAPG00000000309"
"PIERAPT00000000752","P27K","PIERAPG00000000310"
"PIERAPT00000000753","TDRD3","PIERAPG00000000311"
"PIERAPT00000000754","Elovl4","PIERAPG00000000312"
"PIERAPT00000000755","Hexa","PIERAPG00000000313"
"PIERAPT00000000756","Hs2st","PIERAPG00000000314"
"PIERAPT00000000757","ZAN","PIERAPG00000000315"
"PIERAPT00000000758","DONSON","PIERAPG00000000316"
"PIERAPT00000000759","Lac","PIERAPG00000000317"
"PIERAPT00000000760","Lac","PIERAPG00000000317"
"PIERAPT00000000761","alpha-Adaptin","PIERAPG00000000318"
"PIERAPT00000000762","PGRP","PIERAPG00000000319"
"PIERAPT00000000763","MT-ND4","PIERAPG00000000320"
"PIERAPT00000000764","G108848","PIERAPG00000000321"
"PIERAPT00000000765","myd88-a","PIERAPG00000000322"
"PIERAPT00000000766","POT6","PIERAPG00000000323"
"PIERAPT00000000767","PCF3","PIERAPG00000000324"
"PIERAPT00000000768","gxylt1","PIERAPG00000000325"
"PIERAPT00000000769","ranbp9","PIERAPG00000000326"
"PIERAPT00000000770","ranbp9","PIERAPG00000000326"
"PIERAPT00000000771","ranbp9","PIERAPG00000000326"
"PIERAPT00000000772","ranbp9","PIERAPG00000000326"
"PIERAPT00000000773","Chc","PIERAPG00000000327"
"PIERAPT00000000774","vipas39","PIERAPG00000000328"
"PIERAPT00000000775","vipas39","PIERAPG00000000328"
"PIERAPT00000000776","DOCK3","PIERAPG00000000329"
"PIERAPT00000000777","DOCK3","PIERAPG00000000329"
"PIERAPT00000000778","EHBP1","PIERAPG00000000330"
"PIERAPT00000000779","EHBP1","PIERAPG00000000330"
"PIERAPT00000000780","EHBP1","PIERAPG00000000330"
"PIERAPT00000000781","EHBP1","PIERAPG00000000330"
"PIERAPT00000000782","Lip3","PIERAPG00000000331"
"PIERAPT00000000783","Lip3","PIERAPG00000000331"
"PIERAPT00000000784","Lip3","PIERAPG00000000331"
"PIERAPT00000000785","HECTD4","PIERAPG00000000332"
"PIERAPT00000000786","ZNF358Zscan10ZNF581FEZF2","PIERAPG00000000333"
"PIERAPT00000000787","ZNF358Zscan10ZNF581FEZF2","PIERAPG00000000333"
"PIERAPT00000000788","ZNF358Zscan10ZNF581FEZF2","PIERAPG00000000333"
"PIERAPT00000000789","ZNF358Zscan10ZNF581FEZF2","PIERAPG00000000333"
"PIERAPT00000000790","ZNF358Zscan10ZNF581FEZF2","PIERAPG00000000333"
"PIERAPT00000000791","ZNF358Zscan10ZNF581FEZF2","PIERAPG00000000333"
"PIERAPT00000000792","ZNF358Zscan10ZNF581FEZF2","PIERAPG00000000333"
"PIERAPT00000000793","PRPF19","PIERAPG00000000334"
"PIERAPT00000000794","Taf8","PIERAPG00000000335"
"PIERAPT00000000795","Taf8","PIERAPG00000000335"
"PIERAPT00000000796","Taf8","PIERAPG00000000335"
"PIERAPT00000000797","Taf8","PIERAPG00000000335"
"PIERAPT00000000798","Taf8","PIERAPG00000000335"
"PIERAPT00000000799","Taf8","PIERAPG00000000335"
"PIERAPT00000000800","Taf8","PIERAPG00000000335"
"PIERAPT00000000801","Fas3","PIERAPG00000000336"
"PIERAPT00000000802","truA","PIERAPG00000000337"
"PIERAPT00000000803","truA","PIERAPG00000000337"
"PIERAPT00000000804","truA","PIERAPG00000000337"
"PIERAPT00000000805","igf1r","PIERAPG00000000338"
"PIERAPT00000000806","igf1r","PIERAPG00000000338"
"PIERAPT00000000807","igf1r","PIERAPG00000000338"
"PIERAPT00000000808","igf1r","PIERAPG00000000338"
"PIERAPT00000000809","igf1r","PIERAPG00000000338"
"PIERAPT00000000810","igf1r","PIERAPG00000000338"
"PIERAPT00000000811","ung","PIERAPG00000000339"
"PIERAPT00000000812","hykk","PIERAPG00000000340"
"PIERAPT00000000813","COASY","PIERAPG00000000341"
"PIERAPT00000000814","COASY","PIERAPG00000000341"
"PIERAPT00000000815","COASY","PIERAPG00000000341"
"PIERAPT00000000816","COASY","PIERAPG00000000341"
"PIERAPT00000000817","COASY","PIERAPG00000000341"
"PIERAPT00000000818","COASY","PIERAPG00000000341"
"PIERAPT00000000819","COASY","PIERAPG00000000341"
"PIERAPT00000000820","COASY","PIERAPG00000000341"
"PIERAPT00000000821","COASY","PIERAPG00000000341"
"PIERAPT00000000822","COASY","PIERAPG00000000341"
"PIERAPT00000000823","COASY","PIERAPG00000000341"
"PIERAPT00000000824","COASY","PIERAPG00000000341"
"PIERAPT00000000825","COASY","PIERAPG00000000341"
"PIERAPT00000000826","COASY","PIERAPG00000000341"
"PIERAPT00000000827","COASY","PIERAPG00000000341"
"PIERAPT00000000828","COASY","PIERAPG00000000341"
"PIERAPT00000000829","COASY","PIERAPG00000000341"
"PIERAPT00000000830","COASY","PIERAPG00000000341"
"PIERAPT00000000831","COASY","PIERAPG00000000341"
"PIERAPT00000000832","Hmx","PIERAPG00000000342"
"PIERAPT00000000833","Rnf41","PIERAPG00000000343"
"PIERAPT00000000834","Rnf41","PIERAPG00000000343"
"PIERAPT00000000835","TppII","PIERAPG00000000344"
"PIERAPT00000000836","atg3","PIERAPG00000000345"
"PIERAPT00000000837","Adf1","PIERAPG00000000346"
"PIERAPT00000000838","SLC18A2","PIERAPG00000000347"
"PIERAPT00000000839","EDEM3","PIERAPG00000000348"
"PIERAPT00000000840","CTR2CHYM2","PIERAPG00000000349"
"PIERAPT00000000841","CTR2CHYM2","PIERAPG00000000349"
"PIERAPT00000000842","CTR2CHYM2","PIERAPG00000000349"
"PIERAPT00000000843","CTR2CHYM2","PIERAPG00000000349"
"PIERAPT00000000844","dctR","PIERAPG00000000350"
"PIERAPT00000000845","ME1","PIERAPG00000000351"
"PIERAPT00000000846","ME1","PIERAPG00000000351"
"PIERAPT00000000847","ME1","PIERAPG00000000351"
"PIERAPT00000000848","ME1","PIERAPG00000000351"
"PIERAPT00000000849","ME1","PIERAPG00000000351"
"PIERAPT00000000850","ME1","PIERAPG00000000351"
"PIERAPT00000000851","ME1","PIERAPG00000000351"
"PIERAPT00000000852","ME1","PIERAPG00000000351"
"PIERAPT00000000853","gatA","PIERAPG00000000352"
"PIERAPT00000000854","rapA","PIERAPG00000000353"
"PIERAPT00000000855","TNT","PIERAPG00000000354"
"PIERAPT00000000856","TNT","PIERAPG00000000354"
"PIERAPT00000000857","TNT","PIERAPG00000000354"
"PIERAPT00000000858","TNT","PIERAPG00000000354"
"PIERAPT00000000859","TMEM214","PIERAPG00000000355"
"PIERAPT00000000860","TMEM214","PIERAPG00000000355"
"PIERAPT00000000861","TMEM214","PIERAPG00000000355"
"PIERAPT00000000862","G103809","PIERAPG00000000356"
"PIERAPT00000000863","CYP6L1CYP6K1","PIERAPG00000000357"
"PIERAPT00000000864","CYP6L1CYP6K1","PIERAPG00000000357"
"PIERAPT00000000865","CYP6L1CYP6K1","PIERAPG00000000357"
"PIERAPT00000000866","rbfA","PIERAPG00000000358"
"PIERAPT00000000867","rbfA","PIERAPG00000000358"
"PIERAPT00000000868","rbfA","PIERAPG00000000358"
"PIERAPT00000000869","rbfA","PIERAPG00000000358"
"PIERAPT00000000870","ESTJ","PIERAPG00000000359"
"PIERAPT00000000871","slc36a4","PIERAPG00000000360"
"PIERAPT00000000872","slc36a4","PIERAPG00000000360"
"PIERAPT00000000873","slc36a4","PIERAPG00000000360"
"PIERAPT00000000874","Farp1","PIERAPG00000000361"
"PIERAPT00000000875","Farp1","PIERAPG00000000361"
"PIERAPT00000000876","Farp1","PIERAPG00000000361"
