"name","TrxID","GeneID","Npeptides","Ndetect.apy","Ndetect.eup","ID","Nobs.apy","Nobs.eup","mar","specific.eup","specific.apy","imputed","num_NAs","Means.Apy","Means.Eupy","Means.All","Apyrene_vs_Eupyrene_CI.L","Apyrene_vs_Eupyrene_CI.R","Apyrene_vs_Eupyrene_diff","Apyrene_vs_Eupyrene_p.adj","Apyrene_vs_Eupyrene_p.val","significant","Apyrene_vs_Eupyrene_significant","Apyrene_vs_Eupyrene_p.bh","significant_bh","master.de"
"PIERAPT00000032504","PIERAPT00000032504","PIERAPG00000013689",14,6,6,"PIERAPG00000013689",5,6,TRUE,FALSE,FALSE,FALSE,0,16.9003453936886,18.0642031617975,18.0642031617975,-2.7884470566154,-1.47903142645058,-2.13373924153299,0.000533348550603195,3.72547740419884e-06,TRUE,TRUE,9.82816419964837e-05,TRUE,"eupyrene"
"PIERAPT00000032565","PIERAPT00000032565","PIERAPG00000013722",3,6,6,"PIERAPG00000013722",5,6,TRUE,FALSE,FALSE,FALSE,0,17.5012178852585,16.8814643964193,16.8814643964193,0.470125095157999,1.8023043639193,1.13621472953865,0.235472848413408,0.00234239550580714,FALSE,FALSE,0.020598208098685,TRUE,"apyrene"
"PIERAPT00000032581","PIERAPT00000032581","PIERAPG00000013731",1,4,1,"PIERAPG00000013731",4,2,TRUE,FALSE,FALSE,TRUE,5,14.5804442405758,14.1317401849393,14.1317401849393,-0.0700797675932298,1.71532797159382,0.822624102000294,0.728220661205747,0.0684461885230492,FALSE,FALSE,0.240580501291118,FALSE,"unbiased"
"PIERAPT00000032586","PIERAPT00000032586","PIERAPG00000013734",1,5,2,"PIERAPG00000013734",5,2,TRUE,FALSE,FALSE,TRUE,4,14.1653873999626,14.1826430465934,14.1826430465934,-1.01653528740241,0.953264583089209,-0.0316353521566022,0.918202347059909,0.946510079850279,FALSE,FALSE,0.983187345444478,FALSE,"unbiased"
"PIERAPT00000032604","PIERAPT00000032604","PIERAPG00000013743",25,6,6,"PIERAPG00000013743",5,6,TRUE,FALSE,FALSE,FALSE,0,22.0528569940705,21.529773721115,21.529773721115,-0.387487234457421,2.30545923529418,0.958986000418381,0.804468671415909,0.150423869572507,FALSE,FALSE,0.385639329545571,FALSE,"unbiased"
"PIERAPT00000032700","PIERAPT00000032700","PIERAPG00000013787",1,5,5,"PIERAPG00000013787",5,5,TRUE,FALSE,FALSE,TRUE,1,17.1495494129197,16.9659224967586,16.9659224967586,-0.572930474500103,1.24622916709105,0.336649346295474,0.879790540733442,0.443817068464382,FALSE,FALSE,0.688084134397478,FALSE,"unbiased"
"PIERAPT00000032733","PIERAPT00000032733","PIERAPG00000013799",1,2,4,"PIERAPG00000013799",4,5,TRUE,FALSE,FALSE,TRUE,2,13.3147596336262,14.0373755162363,14.0373755162363,-2.69132651401091,0.0417349444403639,-1.32479578478527,0.706578784161259,0.0565563332732902,FALSE,FALSE,0.213144276417706,FALSE,"unbiased"
"PIERAPT00000032739","PIERAPT00000032739","PIERAPG00000013801",4,4,5,"PIERAPG00000013801",4,5,TRUE,FALSE,FALSE,TRUE,2,15.2906762410029,15.66688695995,15.66688695995,-1.48316927260858,0.103729969802616,-0.689719651402983,0.749934885613441,0.0839151466574847,FALSE,FALSE,0.272777381836115,FALSE,"unbiased"
"PIERAPT00000032781","PIERAPT00000032781","PIERAPG00000013819",17,6,6,"PIERAPG00000013819",5,6,TRUE,FALSE,FALSE,FALSE,0,24.7894552228547,25.3258078575603,25.3258078575603,-2.33951670304456,0.372890375790656,-0.983313163626953,0.800574203319127,0.14367797369799,FALSE,FALSE,0.373113737946968,FALSE,"unbiased"
"PIERAPT00000032782","PIERAPT00000032782","PIERAPG00000013819",13,5,5,"PIERAPG00000013819",4,6,TRUE,FALSE,FALSE,TRUE,1,19.0663855381843,19.2052765612224,19.2052765612224,-2.66328894022739,2.15402185575424,-0.254633542236576,0.911834987807832,0.825364127413937,FALSE,FALSE,0.924986635038411,FALSE,"unbiased"
"PIERAPT00000032796","PIERAPT00000032796","PIERAPG00000013823",1,5,5,"PIERAPG00000013823",5,5,TRUE,FALSE,FALSE,TRUE,1,15.5455409567273,15.1541327244557,15.1541327244557,-0.162323572265707,1.59748709059493,0.717581759164613,0.77034447972908,0.102997503890351,FALSE,FALSE,0.309551268473352,FALSE,"unbiased"
"PIERAPT00000032800","PIERAPT00000032800","PIERAPG00000013825",15,6,6,"PIERAPG00000013825",5,6,TRUE,FALSE,FALSE,FALSE,0,23.1069992952741,23.1337304479697,23.1337304479697,-0.889617419461623,0.791603192911006,-0.0490071132753087,0.916039747857252,0.90309709914533,FALSE,FALSE,0.964619138033122,FALSE,"unbiased"
"PIERAPT00000032826","PIERAPT00000032826","PIERAPG00000013834",5,6,6,"PIERAPG00000013834",5,6,TRUE,FALSE,FALSE,FALSE,0,18.0265558675788,17.9125796031575,17.9125796031575,-0.656844366899747,1.07475733644466,0.208956484772454,0.897447733730345,0.615617423883892,FALSE,FALSE,0.807542350824806,FALSE,"unbiased"
"PIERAPT00000032842","PIERAPT00000032842","PIERAPG00000013840",6,6,6,"PIERAPG00000013840",5,6,TRUE,FALSE,FALSE,FALSE,0,20.0330544906788,20.121277700184,20.121277700184,-0.918199648667522,0.594714547148532,-0.161742550759495,0.900681426992352,0.656180080869109,FALSE,FALSE,0.837082498657444,FALSE,"unbiased"
"PIERAPT00000032861","PIERAPT00000032861","PIERAPG00000013845",3,5,5,"PIERAPG00000013845",5,5,TRUE,FALSE,FALSE,TRUE,1,15.7498222049566,15.665032216668,15.665032216668,-0.484629801332703,0.795526425057546,0.155448311862422,0.897264870207268,0.613422524491371,FALSE,FALSE,0.805935364193406,FALSE,"unbiased"
"PIERAPT00000032877","PIERAPT00000032877","PIERAPG00000013851",5,6,6,"PIERAPG00000013851",5,6,TRUE,FALSE,FALSE,FALSE,0,22.5879321994745,22.3532808020981,22.3532808020981,-1.20771596626588,2.06810442331251,0.430194228523316,0.894823776154414,0.585080083058178,FALSE,FALSE,0.791214888561995,FALSE,"unbiased"
"PIERAPT00000032908","PIERAPT00000032908","PIERAPG00000013863",1,6,6,"PIERAPG00000013863",5,6,TRUE,FALSE,FALSE,FALSE,0,16.3473280029658,17.1526316845572,17.1526316845572,-2.415314216038,-0.537465949797066,-1.47639008291753,0.321763197108062,0.00424334119531568,FALSE,FALSE,0.032650153086179,TRUE,"eupyrene"
"PIERAPT00000032911","PIERAPT00000032911","PIERAPG00000013865",1,3,2,"PIERAPG00000013865",4,4,TRUE,FALSE,FALSE,TRUE,3,13.489872700178,13.5208494089872,13.5208494089872,-1.02624558729143,0.912664321657644,-0.0567906328168917,0.916015982002758,0.90263337702363,FALSE,FALSE,0.964619138033122,FALSE,"unbiased"
"PIERAPT00000032914","PIERAPT00000032914","PIERAPG00000013867",1,3,1,"PIERAPG00000013867",4,2,TRUE,FALSE,FALSE,TRUE,5,14.231913882036,13.2112913298312,13.2112913298312,0.798367422953196,2.94391526846422,1.87114134570871,0.212978066039705,0.00197394160971692,FALSE,FALSE,0.0182828066505707,TRUE,"apyrene"
"PIERAPT00000032919","PIERAPT00000032919","PIERAPG00000013872",4,5,5,"PIERAPG00000013872",5,5,TRUE,FALSE,FALSE,TRUE,1,15.8082798804674,15.3744175463798,15.3744175463798,-0.169030234858104,1.75985879317947,0.795414279160685,0.766979472161545,0.0994771891337204,FALSE,FALSE,0.303669479433871,FALSE,"unbiased"
"PIERAPT00000032933","PIERAPT00000032933","PIERAPG00000013877",15,5,6,"PIERAPG00000013877",5,6,TRUE,FALSE,FALSE,FALSE,0,18.8619931417695,18.4061456625993,18.4061456625993,0.12940270455632,1.54203805240105,0.835720378478683,0.589859244221692,0.0233186956194776,FALSE,FALSE,0.1185188749834,FALSE,"unbiased"
"PIERAPT00000032952","PIERAPT00000032952","PIERAPG00000013887",14,6,6,"PIERAPG00000013887",5,6,TRUE,FALSE,FALSE,FALSE,0,23.6531979031769,23.3503214411647,23.3503214411647,-0.263802949596385,1.37434997697455,0.555273513689084,0.814433398766889,0.169766841243272,FALSE,FALSE,0.417152144447905,FALSE,"unbiased"
"PIERAPT00000032980","PIERAPT00000032980","PIERAPG00000013901",37,6,6,"PIERAPG00000013901",5,6,TRUE,FALSE,FALSE,FALSE,0,20.3866118079905,23.0589090794997,23.0589090794997,-5.62647706460786,-4.17194626425922,-4.89921166443354,6.79555542321051e-14,1.88023879857902e-10,TRUE,TRUE,1.17258123601151e-07,TRUE,"eupyrene"
"PIERAPT00000032984","PIERAPT00000032984","PIERAPG00000013902",7,6,6,"PIERAPG00000013902",5,6,TRUE,FALSE,FALSE,FALSE,0,18.2531806124582,18.2678192254567,18.2678192254567,-0.688435915829729,0.634761001501936,-0.0268374571638965,0.91751661047916,0.932481038921568,FALSE,FALSE,0.975934185571566,FALSE,"unbiased"
"PIERAPT00000033016","PIERAPT00000033016","PIERAPG00000013911",26,6,6,"PIERAPG00000013911",5,6,TRUE,FALSE,FALSE,FALSE,0,21.6760101165363,21.4754450206246,21.4754450206246,-0.61131020668844,1.34671555836477,0.367702675838167,0.878937743787842,0.437239580999946,FALSE,FALSE,0.685265157551013,FALSE,"unbiased"
"PIERAPT00000033017","PIERAPT00000033017","PIERAPG00000013912",2,6,5,"PIERAPG00000013912",5,6,TRUE,FALSE,FALSE,FALSE,0,15.9643476173886,15.754880133235,15.754880133235,-0.636974138974692,1.40502158087106,0.384023720948182,0.878852939510373,0.436592685006568,FALSE,FALSE,0.685265157551013,FALSE,"unbiased"
"PIERAPT00000033021","PIERAPT00000033021","PIERAPG00000013915",1,6,6,"PIERAPG00000013915",5,6,TRUE,FALSE,FALSE,FALSE,0,17.2200688678339,17.6679476572786,17.6679476572786,-2.04910495978934,0.40688273182537,-0.821111113981985,0.817017262671385,0.175331205558704,FALSE,FALSE,0.422932458111128,FALSE,"unbiased"
"PIERAPT00000033026","PIERAPT00000033026","PIERAPG00000013917",5,5,6,"PIERAPG00000013917",5,6,TRUE,FALSE,FALSE,FALSE,0,17.6709212141453,17.6205289644181,17.6205289644181,-0.727484707128449,0.912256289461313,0.0923857911664321,0.911184182074052,0.814078306399823,FALSE,FALSE,0.919781200024817,FALSE,"unbiased"
"PIERAPT00000033033","PIERAPT00000033033","PIERAPG00000013923",2,5,5,"PIERAPG00000013923",5,6,TRUE,FALSE,FALSE,FALSE,0,15.7372856857539,15.5725960082969,15.5725960082969,-0.317928227922047,0.921790378597796,0.301931075337874,0.859409366587635,0.316847729717779,FALSE,FALSE,0.588534187664384,FALSE,"unbiased"
"PIERAPT00000033045","PIERAPT00000033045","PIERAPG00000013927",1,4,4,"PIERAPG00000013927",4,5,TRUE,FALSE,FALSE,TRUE,2,13.7668816932793,13.6836296186659,13.6836296186659,-0.74505772564168,1.05031533255751,0.152628803457915,0.905482369011054,0.723014831540896,FALSE,FALSE,0.872025145153099,FALSE,"unbiased"
"PIERAPT00000033058","PIERAPT00000033058","PIERAPG00000013934",5,6,6,"PIERAPG00000013934",5,6,TRUE,FALSE,FALSE,FALSE,0,21.3044299270663,21.2447061029065,21.2447061029065,-0.900110015711852,1.11909737096452,0.109493677626336,0.911580456727911,0.820927296054367,FALSE,FALSE,0.923671084244857,FALSE,"unbiased"
"PIERAPT00000033083","PIERAPT00000033083","PIERAPG00000013942",1,3,3,"PIERAPG00000013942",5,4,TRUE,FALSE,FALSE,TRUE,2,15.6815683739389,16.0599731106868,16.0599731106868,-2.3871652916963,0.999681256953941,-0.69374201737118,0.8734135209617,0.397658028648242,FALSE,FALSE,0.657915368791195,FALSE,"unbiased"
"PIERAPT00000033088","PIERAPT00000033088","PIERAPG00000013945",1,4,5,"PIERAPG00000013945",4,5,TRUE,FALSE,FALSE,TRUE,2,14.4380345243704,14.4587546316554,14.4587546316554,-0.793713463923242,0.717739737211345,-0.0379868633559486,0.916715009232244,0.916392988961798,FALSE,FALSE,0.969474950766714,FALSE,"unbiased"
"PIERAPT00000033095","PIERAPT00000033095","PIERAPG00000013946",2,3,5,"PIERAPG00000013946",5,5,TRUE,FALSE,FALSE,TRUE,1,16.4518246102684,16.1423302322353,16.1423302322353,-0.167589982926431,1.30240270238094,0.567406359727254,0.785511811650319,0.12112909477813,FALSE,FALSE,0.338347152136558,FALSE,"unbiased"
"PIERAPT00000033127","PIERAPT00000033127","PIERAPG00000013957",2,4,1,"PIERAPG00000013957",4,2,TRUE,FALSE,FALSE,TRUE,5,14.0352635917289,13.9998081128349,13.9998081128349,-0.922400623091353,1.05240404570295,0.065001711305797,0.91539719753903,0.8906597745955,FALSE,FALSE,0.959090217684258,FALSE,"unbiased"
"PIERAPT00000033147","PIERAPT00000033147","PIERAPG00000013964",6,6,6,"PIERAPG00000013964",5,6,TRUE,FALSE,FALSE,FALSE,0,23.5113877232851,22.8444246807997,22.8444246807997,0.596711555420574,1.84881960035915,1.22276557788986,0.114033870193704,0.000780985901399959,FALSE,FALSE,0.00874168408208848,TRUE,"apyrene"
"PIERAPT00000033152","PIERAPT00000033152","PIERAPG00000013968",2,5,5,"PIERAPG00000013968",5,6,TRUE,FALSE,FALSE,FALSE,0,15.345294462333,15.3634590980518,15.3634590980518,-0.920807849090555,0.854204184788441,-0.0333018321510572,0.917764894793217,0.937531954419935,FALSE,FALSE,0.977527044068966,FALSE,"unbiased"
"PIERAPT00000033207","PIERAPT00000033207","PIERAPG00000013997",3,4,2,"PIERAPG00000013997",4,6,TRUE,FALSE,FALSE,TRUE,1,15.3710684643373,15.426103974259,15.426103974259,-0.739908994282157,0.538112124569114,-0.100898434856521,0.906741424479671,0.741970199966524,FALSE,FALSE,0.882747012508606,FALSE,"unbiased"
"PIERAPT00000033212","PIERAPT00000033212","PIERAPG00000013998",3,4,5,"PIERAPG00000013998",5,5,TRUE,FALSE,FALSE,TRUE,1,16.0496860912568,16.9033303487204,16.9033303487204,-2.44972992478491,-0.680299019248409,-1.56501447201666,0.199152384501249,0.00176802960717565,FALSE,FALSE,0.0168877310754363,TRUE,"eupyrene"
"PIERAPT00000033214","PIERAPT00000033214","PIERAPG00000013999",1,5,4,"PIERAPG00000013999",5,4,TRUE,FALSE,FALSE,TRUE,2,13.9083611088679,14.1036930561917,14.1036930561917,-1.2563151875312,0.540098047343657,-0.358108570093773,0.875232760568385,0.410138682568041,FALSE,FALSE,0.66689184120781,FALSE,"unbiased"
"PIERAPT00000033221","PIERAPT00000033221","PIERAPG00000014003",1,3,6,"PIERAPG00000014003",3,6,TRUE,FALSE,FALSE,TRUE,2,13.599825328578,13.6343988521449,13.6343988521449,-0.784950887652203,0.658181301240271,-0.0633847932059659,0.913465059777382,0.854490462439495,FALSE,FALSE,0.942377669923318,FALSE,"unbiased"
"PIERAPT00000033276","PIERAPT00000033276","PIERAPG00000014025",1,6,6,"PIERAPG00000014025",5,6,TRUE,FALSE,FALSE,FALSE,0,15.2812094654839,15.2648246103383,15.2648246103383,-1.169543403788,1.22962120598859,0.0300389011002959,0.918768752931277,0.958285643855782,FALSE,FALSE,0.988751313694377,FALSE,"unbiased"
"PIERAPT00000033297","PIERAPT00000033297","PIERAPG00000014034",1,2,3,"PIERAPG00000014034",3,4,TRUE,FALSE,FALSE,TRUE,4,13.1585754066165,13.4741639119391,13.4741639119391,-1.48631318618409,0.329155333334476,-0.578578926424807,0.82541066051463,0.195220063295668,FALSE,FALSE,0.452587386899416,FALSE,"unbiased"
"PIERAPT00000033298","PIERAPT00000033298","PIERAPG00000014035",25,6,6,"PIERAPG00000014035",5,6,TRUE,FALSE,FALSE,FALSE,0,22.4180724447718,21.9059467717625,21.9059467717625,-0.0130364136489221,1.89083054801649,0.938897067183785,0.698581742468871,0.0528485989690185,FALSE,FALSE,0.207062000170727,FALSE,"unbiased"
"PIERAPT00000033312","PIERAPT00000033312","PIERAPG00000014044",13,6,6,"PIERAPG00000014044",5,6,TRUE,FALSE,FALSE,FALSE,0,23.577434648201,22.7356455374951,22.7356455374951,0.87518272087015,2.21137735171813,1.54328003629414,0.0354458604541199,0.000165487202301874,TRUE,TRUE,0.00241262921250627,TRUE,"apyrene"
"PIERAPT00000033332","PIERAPT00000033332","PIERAPG00000014054",4,6,6,"PIERAPG00000014054",5,6,TRUE,FALSE,FALSE,FALSE,0,18.4488568053303,18.8982464646182,18.8982464646182,-1.82299373415359,0.175231650098106,-0.82388104202774,0.767025668952217,0.0995244163514877,FALSE,FALSE,0.303669479433871,FALSE,"unbiased"
"PIERAPT00000033346","PIERAPT00000033346","PIERAPG00000014058",8,5,6,"PIERAPG00000014058",5,6,TRUE,FALSE,FALSE,FALSE,0,18.6698927808855,18.4838927978679,18.4838927978679,-0.420234850691606,1.1022347884227,0.34099996886555,0.866752832729407,0.356111213337705,FALSE,FALSE,0.623678518913394,FALSE,"unbiased"
"PIERAPT00000033347","PIERAPT00000033347","PIERAPG00000014059",4,6,6,"PIERAPG00000014059",5,6,TRUE,FALSE,FALSE,FALSE,0,20.7448393337406,20.0256870899612,20.0256870899612,0.102195058958525,2.534696501566,1.31844578026226,0.648088830082413,0.0354041219636657,FALSE,FALSE,0.159031488388141,FALSE,"unbiased"
"PIERAPT00000033453","PIERAPT00000033453","PIERAPG00000014101",3,4,5,"PIERAPG00000014101",4,5,TRUE,FALSE,FALSE,TRUE,2,16.7974278787135,17.1575215681891,17.1575215681891,-1.67818874145123,0.35784521337384,-0.660171764038697,0.822488391088639,0.187961719575754,FALSE,FALSE,0.442482121720827,FALSE,"unbiased"
"PIERAPT00000033456","PIERAPT00000033456","PIERAPG00000014104",2,6,6,"PIERAPG00000014104",5,6,TRUE,FALSE,FALSE,FALSE,0,17.4014522453186,17.4368735292579,17.4368735292579,-0.981507990076694,0.851629948965816,-0.064939020555439,0.914963810174635,0.882387625205588,FALSE,FALSE,0.954633834760115,FALSE,"unbiased"
"PIERAPT00000033463","PIERAPT00000033463","PIERAPG00000014107",27,6,6,"PIERAPG00000014107",5,6,TRUE,FALSE,FALSE,FALSE,0,23.3422860702529,22.9248437531527,22.9248437531527,-0.256354930883144,1.78697676025029,0.765310914683575,0.793024052257695,0.131724065423605,FALSE,FALSE,0.355398371321478,FALSE,"unbiased"
"PIERAPT00000033486","PIERAPT00000033486","PIERAPG00000014115",1,2,0,"PIERAPG00000014115",3,0,FALSE,FALSE,FALSE,TRUE,8,13.8917857372539,13.5478106232145,13.5478106232145,-0.324360447582894,1.58560253239398,0.630621042405544,0.819296873725344,0.180448770954096,FALSE,FALSE,0.430899220295558,FALSE,"unbiased"
"PIERAPT00000033521","PIERAPT00000033521","PIERAPG00000014121",6,5,6,"PIERAPG00000014121",5,6,TRUE,FALSE,FALSE,FALSE,0,16.3840843716876,16.4005744734162,16.4005744734162,-0.692005643247346,0.631541936909277,-0.0302318531690347,0.917095514060882,0.923988152006981,FALSE,FALSE,0.972836387201488,FALSE,"unbiased"
"PIERAPT00000033531","PIERAPT00000033531","PIERAPG00000014127",2,5,6,"PIERAPG00000014127",5,6,TRUE,FALSE,FALSE,FALSE,0,15.0028085661556,14.517522992223,14.517522992223,0.124284543258356,1.65509589449452,0.889690218876437,0.602642071475712,0.0254764378934306,FALSE,FALSE,0.127152672008654,FALSE,"unbiased"
"PIERAPT00000033537","PIERAPT00000033537","PIERAPG00000014130",18,6,6,"PIERAPG00000014130",5,6,TRUE,FALSE,FALSE,FALSE,0,26.0395935219732,25.5544422321255,25.5544422321255,-0.783644668199529,2.56253273097415,0.88944403138731,0.850346370786418,0.276091326918203,FALSE,FALSE,0.552606149544488,FALSE,"unbiased"
"PIERAPT00000033573","PIERAPT00000033573","PIERAPG00000014143",16,6,6,"PIERAPG00000014143",5,6,TRUE,FALSE,FALSE,FALSE,0,21.4483797901295,21.1239126319855,21.1239126319855,-0.145749008270045,1.33546192146444,0.594856456597199,0.774756886450626,0.107871886062078,FALSE,FALSE,0.318442406101552,FALSE,"unbiased"
"PIERAPT00000033654","PIERAPT00000033654","PIERAPG00000014179",2,3,4,"PIERAPG00000014179",4,5,TRUE,FALSE,FALSE,TRUE,2,14.497981676403,14.5010270640737,14.5010270640737,-0.710285601370806,0.699119179911431,-0.00558321072968759,0.92010708279702,0.986796004466015,FALSE,FALSE,0.998207522472622,FALSE,"unbiased"
"PIERAPT00000033662","PIERAPT00000033662","PIERAPG00000014181",13,6,6,"PIERAPG00000014181",5,6,TRUE,FALSE,FALSE,FALSE,0,22.1837055485418,21.2334866074076,21.2334866074076,0.790599432918326,2.69353668457351,1.74206805874592,0.166937126308072,0.00134203286765396,FALSE,FALSE,0.013600357475859,TRUE,"apyrene"
"PIERAPT00000033676","PIERAPT00000033676","PIERAPG00000014186",1,3,2,"PIERAPG00000014186",4,3,TRUE,FALSE,FALSE,TRUE,4,13.4518124813073,13.6985616954894,13.6985616954894,-1.21650466608253,0.311757547414616,-0.452373559333957,0.836732944110933,0.227258215908303,FALSE,FALSE,0.494736995015812,FALSE,"unbiased"
"PIERAPT00000033684","PIERAPT00000033684","PIERAPG00000014190",5,6,4,"PIERAPG00000014190",5,5,TRUE,FALSE,FALSE,TRUE,1,16.9614025840726,16.279508534857,16.279508534857,0.608104466383807,1.89217371407335,1.25013909022858,0.116270665668717,0.00080187881693264,FALSE,FALSE,0.00888481729161365,TRUE,"apyrene"
"PIERAPT00000033690","PIERAPT00000033690","PIERAPG00000014192",3,6,6,"PIERAPG00000014192",5,6,TRUE,FALSE,FALSE,FALSE,0,18.4595745415381,18.6894858271005,18.6894858271005,-1.83795977415213,0.994951727090165,-0.421504023530982,0.89027899142362,0.536743673252768,FALSE,FALSE,0.760501265938705,FALSE,"unbiased"
"PIERAPT00000033705","PIERAPT00000033705","PIERAPG00000014198",3,6,5,"PIERAPG00000014198",5,6,TRUE,FALSE,FALSE,FALSE,0,17.1048243971298,16.6948112624881,16.6948112624881,0.086921310609876,1.41646018307629,0.751690746843085,0.62149757583902,0.0291170702415135,FALSE,FALSE,0.140676077736615,FALSE,"unbiased"
"PIERAPT00000033711","PIERAPT00000033711","PIERAPG00000014201",8,6,6,"PIERAPG00000014201",5,6,TRUE,FALSE,FALSE,FALSE,0,18.3813968617962,18.3176361880422,18.3176361880422,-0.77833641045893,1.01212554755668,0.116894568548876,0.909472391567079,0.785296644538122,FALSE,FALSE,0.906148597809716,FALSE,"unbiased"
"PIERAPT00000033713","PIERAPT00000033713","PIERAPG00000014202",5,6,6,"PIERAPG00000014202",5,6,TRUE,FALSE,FALSE,FALSE,0,17.7179669864808,17.8335998577231,17.8335998577231,-1.10975739988138,0.685770205326141,-0.211993597277619,0.898073024065989,0.623200722969496,FALSE,FALSE,0.813385370506558,FALSE,"unbiased"
"PIERAPT00000033721","PIERAPT00000033721","PIERAPG00000014206",2,6,5,"PIERAPG00000014206",5,6,TRUE,FALSE,FALSE,FALSE,0,15.91539376262,15.9877204503469,15.9877204503469,-1.01714703298452,0.751949177986122,-0.132598927499199,0.907555206848244,0.754558190333428,FALSE,FALSE,0.889415398818552,FALSE,"unbiased"
"PIERAPT00000033736","PIERAPT00000033736","PIERAPG00000014212",5,5,6,"PIERAPG00000014212",5,6,TRUE,FALSE,FALSE,FALSE,0,16.5488303104496,17.2329347195676,17.2329347195676,-2.00235674325808,-0.506026090174798,-1.25419141671644,0.253508757874993,0.00267085410340566,FALSE,FALSE,0.0227638949736421,TRUE,"eupyrene"
"PIERAPT00000033741","PIERAPT00000033741","PIERAPG00000014216",6,5,5,"PIERAPG00000014216",5,6,TRUE,FALSE,FALSE,FALSE,0,17.6657174524185,17.8077506226778,17.8077506226778,-1.05756951933084,0.536781228380148,-0.260394145475345,0.886253264536824,0.498254783955574,FALSE,FALSE,0.735653130397654,FALSE,"unbiased"
"PIERAPT00000033807","PIERAPT00000033807","PIERAPG00000014246",4,5,5,"PIERAPG00000014246",5,6,TRUE,FALSE,FALSE,FALSE,0,16.2471908720391,16.1908268611424,16.1908268611424,-0.539697693560144,0.74636573351473,0.103334019977293,0.906453304491034,0.737577276963765,FALSE,FALSE,0.881246784696374,FALSE,"unbiased"
"PIERAPT00000033836","PIERAPT00000033836","PIERAPG00000014256",3,5,6,"PIERAPG00000014256",5,6,TRUE,FALSE,FALSE,FALSE,0,17.1707350734675,16.540411344446,16.540411344446,0.2137914986522,2.09739550776025,1.15559350320622,0.562100533081007,0.0193357656797261,FALSE,FALSE,0.107478403209715,FALSE,"unbiased"
"PIERAPT00000033838","PIERAPT00000033838","PIERAPG00000014257",2,5,6,"PIERAPG00000014257",5,6,TRUE,FALSE,FALSE,FALSE,0,18.0395935872049,17.6511976535058,17.6511976535058,-0.20317051964129,1.62728894320444,0.712059211781575,0.783482645907485,0.118465921405198,FALSE,FALSE,0.333712476907525,FALSE,"unbiased"
"PIERAPT00000033849","PIERAPT00000033849","PIERAPG00000014263",1,1,3,"PIERAPG00000014263",2,4,TRUE,FALSE,FALSE,TRUE,5,14.6398353452021,14.5462967807402,14.5462967807402,-0.617704615163606,0.96067935152376,0.171487368180077,0.900282248486479,0.650988491716686,FALSE,FALSE,0.834188799717141,FALSE,"unbiased"
"PIERAPT00000033895","PIERAPT00000033895","PIERAPG00000014286",2,0,6,"PIERAPG00000014286",0,6,FALSE,TRUE,FALSE,TRUE,5,15.1290728104277,15.3857609013628,15.3857609013628,-1.1082392944428,0.167049627680675,-0.47059483338106,0.796540463934303,0.137116626954541,FALSE,FALSE,0.361726720632456,FALSE,"eupyrene"
"PIERAPT00000033906","PIERAPT00000033906","PIERAPG00000014289",13,6,6,"PIERAPG00000014289",5,6,TRUE,FALSE,FALSE,FALSE,0,18.7259828434332,18.3321995050117,18.3321995050117,0.0722489291871357,1.37162331169198,0.721936120439558,0.632809474967199,0.0316074354990485,FALSE,FALSE,0.147976219153292,FALSE,"unbiased"
"PIERAPT00000033968","PIERAPT00000033968","PIERAPG00000014305",4,2,5,"PIERAPG00000014305",3,5,TRUE,FALSE,FALSE,TRUE,3,20.6356140897296,19.1497540075169,19.1497540075169,1.5974765314043,3.85067710337551,2.7240768173899,0.024193735301071,0.000104666579834107,TRUE,TRUE,0.00165672243508843,TRUE,"apyrene"
"PIERAPT00000033974","PIERAPT00000033974","PIERAPG00000014311",2,5,5,"PIERAPG00000014311",5,6,TRUE,FALSE,FALSE,FALSE,0,16.2760140869308,15.8463011861656,15.8463011861656,-0.262478777957887,1.83809274743027,0.787806984736191,0.792700406755211,0.131242277872567,FALSE,FALSE,0.35490120434579,FALSE,"unbiased"
"PIERAPT00000033989","PIERAPT00000033989","PIERAPG00000014322",1,4,3,"PIERAPG00000014322",5,3,TRUE,FALSE,FALSE,TRUE,3,14.9918961158373,14.2403544411921,14.2403544411921,0.22628432413836,2.5293684828939,1.37782640351613,0.581553866935081,0.0220333051743071,FALSE,FALSE,0.11515519874119,FALSE,"unbiased"
"PIERAPT00000034004","PIERAPT00000034004","PIERAPG00000014330",3,5,5,"PIERAPG00000014330",5,5,TRUE,FALSE,FALSE,TRUE,1,15.60081916814,15.115341072679,15.115341072679,0.0131706383269643,1.7669157116967,0.890043175011835,0.684471374762219,0.0470384348959245,FALSE,FALSE,0.193509600982739,FALSE,"unbiased"
"PIERAPT00000034005","PIERAPT00000034005","PIERAPG00000014330",8,5,6,"PIERAPG00000014330",5,6,TRUE,FALSE,FALSE,FALSE,0,17.8273618054469,18.8264085359585,18.8264085359585,-2.54955846775594,-1.11361287745344,-1.83158567260469,0.0147728271460498,6.00337408887252e-05,TRUE,TRUE,0.0010614476314581,TRUE,"eupyrene"
"PIERAPT00000034014","PIERAPT00000034014","PIERAPG00000014334",18,6,6,"PIERAPG00000014334",5,6,TRUE,FALSE,FALSE,FALSE,0,20.7530116263603,20.8152979926598,20.8152979926598,-0.938796833842292,0.710413490744126,-0.114191671549083,0.908696975858055,0.772678029511005,FALSE,FALSE,0.900146008322456,FALSE,"unbiased"
